file_name,unique_id,target,vulnerable_line_numbers,project,cve,source_signature_path,commit_hash,dataset_type,processed_func
picocom-2.0a/2.json#trace7,218,1,"521,536,825,949,976,977,982,1030",picocom-2.0a,CVE-2015-9059,tracer-signaturedb-rag/signature-db-ori/picocom-2.0a/2.json,59e31eb1f6394a7ecd454fce2bcca2c4,test,"        if (fgets(buf,LINENOISE_MAX_LINE,stdin) == NULL) return NULL;
        len = strlen(buf);
        return strdup(buf);
		add_send_receive_history(fname);
	linenoiseHistoryAdd(fname);
    if (history_len && !strcmp(history[history_len-1], line)) return 0;
		run_cmd(tty_fd, xfr_cmd, fname);
		execl(""/bin/sh"", ""sh"", ""-c"", cmd, NULL);"
sam2p-0.49.4/1.json#trace1,219,1,"111,115,175,206,267,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/1.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, 8))
      Bitmap_Head.biHeight   = ToS (&buffer[0x02]);   /* 14 */
  return ((short)(puffer[0] | puffer[1]<<8));
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/1.json#trace2,220,1,"111,115,175,206,267,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/1.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, 8))
      Bitmap_Head.biHeight   = ToS (&buffer[0x02]);   /* 14 */
  return ((short)(puffer[0] | puffer[1]<<8));
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/1.json#trace3,221,1,"111,114,115,175,206,267,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/1.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, 8))
      Bitmap_Head.biWidth    = ToS (&buffer[0x00]);   /* 12 */
      Bitmap_Head.biHeight   = ToS (&buffer[0x02]);   /* 14 */
  return ((short)(puffer[0] | puffer[1]<<8));
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/1.json#trace4,222,1,"111,114,115,175,206,267,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/1.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, 8))
      Bitmap_Head.biWidth    = ToS (&buffer[0x00]);   /* 12 */
      Bitmap_Head.biHeight   = ToS (&buffer[0x02]);   /* 14 */
  return ((short)(puffer[0] | puffer[1]<<8));
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/1.json#trace5,223,1,"111,114,206,267,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/1.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, 8))
      Bitmap_Head.biWidth    = ToS (&buffer[0x00]);   /* 12 */
  return ((short)(puffer[0] | puffer[1]<<8));
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/1.json#trace6,224,1,"111,114,175,206,267,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/1.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, 8))
      Bitmap_Head.biWidth    = ToS (&buffer[0x00]);   /* 12 */
  return ((short)(puffer[0] | puffer[1]<<8));
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/1.json#trace7,225,1,"111,114,175,206,267,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/1.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, 8))
      Bitmap_Head.biWidth    = ToS (&buffer[0x00]);   /* 12 */
  return ((short)(puffer[0] | puffer[1]<<8));
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace1,226,1,"126,132,170,206,265,383,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace2,227,1,"126,132,170,206,265,383,404,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch % 2) && (bpp==4))
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace3,228,1,"126,131,132,170,206,265,383,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace4,229,1,"126,131,132,170,206,265,383,404,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch % 2) && (bpp==4))
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace5,230,1,"126,130,132,170,206,265,383,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace6,231,1,"126,130,132,170,206,265,383,404,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch % 2) && (bpp==4))
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace7,232,1,"126,130,131,132,170,206,265,383,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace8,233,1,"126,130,131,132,170,206,265,383,404,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch % 2) && (bpp==4))
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace9,234,1,"126,129,132,170,206,265,383,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace10,235,1,"126,129,132,170,206,265,383,404,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch % 2) && (bpp==4))
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace11,236,1,"126,129,131,132,170,206,265,383,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace12,237,1,"126,129,131,132,170,206,265,383,404,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch % 2) && (bpp==4))
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace13,238,1,"126,129,130,132,170,206,265,383,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace14,239,1,"126,129,130,132,170,206,265,383,404,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch % 2) && (bpp==4))
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace15,240,1,"126,129,130,131,132,170,206,265,383,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/10.json#trace16,241,1,"126,129,130,131,132,170,206,265,383,404,407,445,483",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/10.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
      Bitmap_Head.biPlanes  =ToS (&buffer[0x08]);       /* 1A */
      Bitmap_Head.biBitCnt  =ToS (&buffer[0x0A]);       /* 1C */
  return ((short)(puffer[0] | puffer[1]<<8));
  if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8))
  image.bitmap = ReadImage (fd,
  if (bpp >= 16) /* color image */
		    if ((howmuch % 2) && (bpp==4))
		    if ((howmuch / (8 / bpp)) % 2)
			    *temp = (unsigned char) ((buffer[1] & (((1<<bpp)-1) << (8 - (i * bpp)))) >> (8 - (i * bpp)));
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/11.json#trace1,242,1,"144,148,175,206,267,477",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/11.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
  return (puffer[0] | puffer[1]<<8 | puffer[2]<<16 | puffer[3]<<24);
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/11.json#trace2,243,1,"144,148,175,206,267,477",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/11.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
  return (puffer[0] | puffer[1]<<8 | puffer[2]<<16 | puffer[3]<<24);
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
sam2p-0.49.4/11.json#trace3,244,1,"144,147,148,175,206,267,477",sam2p-0.49.4,CVE-2017-16663,tracer-signaturedb-rag/signature-db-ori/sam2p-0.49.4/11.json,c70aedce697292cc3f22625f0002d28a,test,"      if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4))
      Bitmap_Head.biWidth   =ToL (&buffer[0x00]);       /* 12 */
      Bitmap_Head.biHeight  =ToL (&buffer[0x04]);       /* 16 */
  return (puffer[0] | puffer[1]<<8 | puffer[2]<<16 | puffer[3]<<24);
  if (Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0)
  image.bitmap = ReadImage (fd,
      XMALLOCT (image, unsigned char*, width * height * 3 * sizeof (unsigned char));"
